week_start,Commodity_Name,Province_Name,Price
2024-06-24,Daging Sapi,Kepulauan Riau,99500.0
2024-07-01,Daging Sapi,Kepulauan Riau,99500.0
2024-07-08,Daging Sapi,Kepulauan Riau,99500.0
2024-07-15,Daging Sapi,Kepulauan Riau,99500.0
2024-07-22,Daging Sapi,Kepulauan Riau,99200.0
2024-07-29,Daging Sapi,Kepulauan Riau,99200.0
2024-08-05,Daging Sapi,Kepulauan Riau,99200.0
2024-08-12,Daging Sapi,Kepulauan Riau,99200.0
2024-08-19,Daging Sapi,Kepulauan Riau,99200.0
2024-08-26,Daging Sapi,Kepulauan Riau,99200.0
2024-09-02,Daging Sapi,Kepulauan Riau,99200.0
2024-09-09,Daging Sapi,Kepulauan Riau,99200.0
2024-09-16,Daging Sapi,Kepulauan Riau,99200.0
2024-09-23,Daging Sapi,Kepulauan Riau,99200.0
2024-09-30,Daging Sapi,Kepulauan Riau,99200.0
2024-10-07,Daging Sapi,Kepulauan Riau,99200.0
2024-10-14,Daging Sapi,Kepulauan Riau,99200.0
2024-10-21,Daging Sapi,Kepulauan Riau,99200.0
2024-10-28,Daging Sapi,Kepulauan Riau,99200.0
2024-11-04,Daging Sapi,Kepulauan Riau,99200.0
2024-11-11,Daging Sapi,Kepulauan Riau,99200.0
2024-11-18,Daging Sapi,Kepulauan Riau,99200.0
2024-11-25,Daging Sapi,Kepulauan Riau,99200.0
2024-12-02,Daging Sapi,Kepulauan Riau,99200.0
2024-12-09,Daging Sapi,Kepulauan Riau,99200.0
2024-12-16,Daging Sapi,Kepulauan Riau,99914.29
2024-12-23,Daging Sapi,Kepulauan Riau,99200.0
2024-12-30,Daging Sapi,Kepulauan Riau,99200.0
2025-01-06,Daging Sapi,Kepulauan Riau,99200.0
2025-01-13,Daging Sapi,Kepulauan Riau,99200.0
2025-01-20,Daging Sapi,Kepulauan Riau,99200.0
2025-01-27,Daging Sapi,Kepulauan Riau,99200.0
2025-02-03,Daging Sapi,Kepulauan Riau,99485.71
2025-02-10,Daging Sapi,Kepulauan Riau,99700.0
2025-02-17,Daging Sapi,Kepulauan Riau,99535.71
2025-02-24,Daging Sapi,Kepulauan Riau,100250.0
2025-03-03,Daging Sapi,Kepulauan Riau,100442.86
2025-03-10,Daging Sapi,Kepulauan Riau,100700.0
2025-03-17,Daging Sapi,Kepulauan Riau,100700.0
2025-03-24,Daging Sapi,Kepulauan Riau,99866.67
2025-03-31,Daging Sapi,Kepulauan Riau,100700.0
2025-04-07,Daging Sapi,Kepulauan Riau,100700.0
2025-04-14,Daging Sapi,Kepulauan Riau,99033.33
2025-04-21,Daging Sapi,Kepulauan Riau,100700.0
2025-04-28,Daging Sapi,Kepulauan Riau,99985.71
2025-05-05,Daging Sapi,Kepulauan Riau,100250.0
2025-05-12,Daging Sapi,Kepulauan Riau,98250.0
2025-05-19,Daging Sapi,Kepulauan Riau,100250.0
2025-05-26,Daging Sapi,Kepulauan Riau,95357.14
2025-06-02,Daging Sapi,Kepulauan Riau,98364.29
2025-06-09,Daging Sapi,Kepulauan Riau,99771.43
2025-06-16,Daging Sapi,Kepulauan Riau,100450.0
2025-06-23,Daging Sapi,Kepulauan Riau,98307.14
2025-06-30,Daging Sapi,Kepulauan Riau,103664.29
2025-07-07,Daging Sapi,Kepulauan Riau,109707.14
2025-07-14,Daging Sapi,Kepulauan Riau,110464.29
2025-07-21,Daging Sapi,Kepulauan Riau,111685.71
2025-07-28,Daging Sapi,Kepulauan Riau,115850.0
2025-08-04,Daging Sapi,Kepulauan Riau,115850.0
2025-08-11,Daging Sapi,Kepulauan Riau,114564.29
2025-08-18,Daging Sapi,Kepulauan Riau,115850.0
2025-08-25,Daging Sapi,Kepulauan Riau,115850.0
2025-09-01,Daging Sapi,Kepulauan Riau,115850.0
2025-09-08,Daging Sapi,Kepulauan Riau,115850.0
2025-09-15,Daging Sapi,Kepulauan Riau,115850.0
2025-09-22,Daging Sapi,Kepulauan Riau,115850.0
2025-09-29,Daging Sapi,Kepulauan Riau,115850.0
2025-10-06,Daging Sapi,Kepulauan Riau,115850.0
2025-10-13,Daging Sapi,Kepulauan Riau,115850.0
2025-10-20,Daging Sapi,Kepulauan Riau,115000.0
2025-10-27,Daging Sapi,Kepulauan Riau,115000.0
2025-11-03,Daging Sapi,Kepulauan Riau,115000.0
2025-11-10,Daging Sapi,Kepulauan Riau,115000.0
2025-11-17,Daging Sapi,Kepulauan Riau,114600.0
2025-11-24,Daging Sapi,Kepulauan Riau,115450.0
2025-12-01,Daging Sapi,Kepulauan Riau,115450.0
2025-12-08,Daging Sapi,Kepulauan Riau,115450.0
2025-12-15,Daging Sapi,Kepulauan Riau,117270.0
2025-12-22,Daging Sapi,Kepulauan Riau,121700.0
2025-12-29,Daging Sapi,Kepulauan Riau,122221.43
2026-01-05,Daging Sapi,Kepulauan Riau,122100.0
2026-01-12,Daging Sapi,Kepulauan Riau,122000.0
2026-01-19,Daging Sapi,Kepulauan Riau,122300.0
2026-01-26,Daging Sapi,Kepulauan Riau,124021.43
2026-02-02,Daging Sapi,Kepulauan Riau,122950.0
2026-02-09,Daging Sapi,Kepulauan Riau,122100.0
2022-12-26,Daging Sapi,Lampung,129700.0
2023-01-02,Daging Sapi,Lampung,129700.0
2023-01-09,Daging Sapi,Lampung,129700.0
2023-01-16,Daging Sapi,Lampung,129700.0
2023-01-23,Daging Sapi,Lampung,129700.0
2023-01-30,Daging Sapi,Lampung,129700.0
2023-02-06,Daging Sapi,Lampung,129700.0
2023-02-13,Daging Sapi,Lampung,129700.0
2023-02-20,Daging Sapi,Lampung,129700.0
2023-02-27,Daging Sapi,Lampung,129700.0
2023-03-06,Daging Sapi,Lampung,129700.0
2023-03-13,Daging Sapi,Lampung,129700.0
2023-03-20,Daging Sapi,Lampung,129700.0
2023-03-27,Daging Sapi,Lampung,130771.43
2023-04-03,Daging Sapi,Lampung,130950.0
2023-04-10,Daging Sapi,Lampung,131383.33
2023-04-17,Daging Sapi,Lampung,132478.57
2023-04-24,Daging Sapi,Lampung,132525.0
2023-05-01,Daging Sapi,Lampung,131703.57
2023-05-08,Daging Sapi,Lampung,131250.0
2023-05-15,Daging Sapi,Lampung,131250.0
2023-05-22,Daging Sapi,Lampung,130000.0
2023-05-29,Daging Sapi,Lampung,130000.0
2023-06-05,Daging Sapi,Lampung,130000.0
2023-06-12,Daging Sapi,Lampung,130216.67
2023-06-19,Daging Sapi,Lampung,131150.0
2023-06-26,Daging Sapi,Lampung,131900.0
2023-07-03,Daging Sapi,Lampung,131621.43
2023-07-10,Daging Sapi,Lampung,131250.0
2023-07-17,Daging Sapi,Lampung,131250.0
2023-07-24,Daging Sapi,Lampung,131250.0
2023-07-31,Daging Sapi,Lampung,131250.0
2023-08-07,Daging Sapi,Lampung,131250.0
2023-08-14,Daging Sapi,Lampung,131250.0
2023-08-21,Daging Sapi,Lampung,131250.0
2023-08-28,Daging Sapi,Lampung,130357.14
2023-09-04,Daging Sapi,Lampung,130000.0
2023-09-11,Daging Sapi,Lampung,130000.0
2023-09-18,Daging Sapi,Lampung,129520.0
2023-09-25,Daging Sapi,Lampung,129400.0
2023-10-02,Daging Sapi,Lampung,129400.0
2023-10-09,Daging Sapi,Lampung,129400.0
2023-10-16,Daging Sapi,Lampung,129400.0
2023-10-23,Daging Sapi,Lampung,129400.0
2023-10-30,Daging Sapi,Lampung,129400.0
2023-11-06,Daging Sapi,Lampung,129400.0
2023-11-13,Daging Sapi,Lampung,129400.0
2023-11-20,Daging Sapi,Lampung,129400.0
2023-11-27,Daging Sapi,Lampung,129400.0
2023-12-04,Daging Sapi,Lampung,129400.0
2023-12-11,Daging Sapi,Lampung,129400.0
2023-12-18,Daging Sapi,Lampung,129400.0
2023-12-25,Daging Sapi,Lampung,129400.0
2024-01-01,Daging Sapi,Lampung,129400.0
2024-01-08,Daging Sapi,Lampung,129400.0
2024-01-15,Daging Sapi,Lampung,129400.0
2024-01-22,Daging Sapi,Lampung,129400.0
2024-01-29,Daging Sapi,Lampung,129400.0
2024-02-05,Daging Sapi,Lampung,129400.0
2024-02-12,Daging Sapi,Lampung,129400.0
2024-02-19,Daging Sapi,Lampung,129400.0
2024-02-26,Daging Sapi,Lampung,129400.0
2024-03-04,Daging Sapi,Lampung,129400.0
2024-03-11,Daging Sapi,Lampung,131632.14
2024-03-18,Daging Sapi,Lampung,132525.0
2024-03-25,Daging Sapi,Lampung,132525.0
2024-04-01,Daging Sapi,Lampung,132525.0
2024-04-08,Daging Sapi,Lampung,132525.0
2024-04-15,Daging Sapi,Lampung,132525.0
2024-04-22,Daging Sapi,Lampung,132507.14
2024-04-29,Daging Sapi,Lampung,132500.0
2024-05-06,Daging Sapi,Lampung,132500.0
2024-05-13,Daging Sapi,Lampung,131250.0
2024-05-20,Daging Sapi,Lampung,130000.0
2024-05-27,Daging Sapi,Lampung,130000.0
2024-06-03,Daging Sapi,Lampung,130000.0
2024-06-10,Daging Sapi,Lampung,130278.57
2024-06-17,Daging Sapi,Lampung,130650.0
2024-06-24,Daging Sapi,Lampung,130650.0
2024-07-01,Daging Sapi,Lampung,130650.0
2024-07-08,Daging Sapi,Lampung,130650.0
2024-07-15,Daging Sapi,Lampung,130650.0
2024-07-22,Daging Sapi,Lampung,130650.0
2024-07-29,Daging Sapi,Lampung,130650.0
2024-08-05,Daging Sapi,Lampung,130650.0
2024-08-12,Daging Sapi,Lampung,130650.0
2024-08-19,Daging Sapi,Lampung,130650.0
2024-08-26,Daging Sapi,Lampung,130650.0
2024-09-02,Daging Sapi,Lampung,130650.0
2024-09-09,Daging Sapi,Lampung,130650.0
2024-09-16,Daging Sapi,Lampung,130650.0
2024-09-23,Daging Sapi,Lampung,130650.0
2024-09-30,Daging Sapi,Lampung,130650.0
2024-10-07,Daging Sapi,Lampung,129835.71
2024-10-14,Daging Sapi,Lampung,130650.0
2024-10-21,Daging Sapi,Lampung,130650.0
2024-10-28,Daging Sapi,Lampung,130650.0
2024-11-04,Daging Sapi,Lampung,130650.0
2024-11-11,Daging Sapi,Lampung,130650.0
2024-11-18,Daging Sapi,Lampung,130650.0
2024-11-25,Daging Sapi,Lampung,130650.0
2024-12-02,Daging Sapi,Lampung,130650.0
2024-12-09,Daging Sapi,Lampung,130650.0
2024-12-16,Daging Sapi,Lampung,130650.0
2024-12-23,Daging Sapi,Lampung,130650.0
2024-12-30,Daging Sapi,Lampung,130650.0
2025-01-06,Daging Sapi,Lampung,130650.0
2025-01-13,Daging Sapi,Lampung,130650.0
2025-01-20,Daging Sapi,Lampung,130650.0
2025-01-27,Daging Sapi,Lampung,130650.0
2025-02-03,Daging Sapi,Lampung,130650.0
2025-02-10,Daging Sapi,Lampung,130650.0
2025-02-17,Daging Sapi,Lampung,130650.0
2025-02-24,Daging Sapi,Lampung,131453.57
2025-03-03,Daging Sapi,Lampung,132525.0
2025-03-10,Daging Sapi,Lampung,131989.29
2025-03-17,Daging Sapi,Lampung,131900.0
2025-03-24,Daging Sapi,Lampung,132525.0
2025-03-31,Daging Sapi,Lampung,132525.0
2025-04-07,Daging Sapi,Lampung,132525.0
2025-04-14,Daging Sapi,Lampung,131666.67
2025-04-21,Daging Sapi,Lampung,130178.57
2025-04-28,Daging Sapi,Lampung,129821.43
2025-05-05,Daging Sapi,Lampung,128750.0
2025-05-12,Daging Sapi,Lampung,128750.0
2025-05-19,Daging Sapi,Lampung,128750.0
2025-05-26,Daging Sapi,Lampung,128750.0
2025-06-02,Daging Sapi,Lampung,128750.0
2025-06-09,Daging Sapi,Lampung,128750.0
2025-06-16,Daging Sapi,Lampung,128750.0
2025-06-23,Daging Sapi,Lampung,128750.0
2025-06-30,Daging Sapi,Lampung,128750.0
2025-07-07,Daging Sapi,Lampung,128750.0
2025-07-14,Daging Sapi,Lampung,128750.0
2025-07-21,Daging Sapi,Lampung,128750.0
2025-07-28,Daging Sapi,Lampung,128750.0
2025-08-04,Daging Sapi,Lampung,128750.0
2025-08-11,Daging Sapi,Lampung,128750.0
2025-08-18,Daging Sapi,Lampung,128750.0
2025-08-25,Daging Sapi,Lampung,128750.0
2025-09-01,Daging Sapi,Lampung,128750.0
2025-09-08,Daging Sapi,Lampung,128750.0
2025-09-15,Daging Sapi,Lampung,128750.0
2025-09-22,Daging Sapi,Lampung,128750.0
2025-09-29,Daging Sapi,Lampung,128750.0
2025-10-06,Daging Sapi,Lampung,128750.0
2025-10-13,Daging Sapi,Lampung,128750.0
2025-10-20,Daging Sapi,Lampung,128750.0
2025-10-27,Daging Sapi,Lampung,128750.0
2025-11-03,Daging Sapi,Lampung,128750.0
2025-11-10,Daging Sapi,Lampung,129214.29
2025-11-17,Daging Sapi,Lampung,129400.0
2025-11-24,Daging Sapi,Lampung,129400.0
2025-12-01,Daging Sapi,Lampung,129400.0
2025-12-08,Daging Sapi,Lampung,129400.0
2025-12-15,Daging Sapi,Lampung,129400.0
2025-12-22,Daging Sapi,Lampung,130000.0
2025-12-29,Daging Sapi,Lampung,130000.0
2026-01-05,Daging Sapi,Lampung,130000.0
2026-01-12,Daging Sapi,Lampung,130000.0
2026-01-19,Daging Sapi,Lampung,130000.0
2026-01-26,Daging Sapi,Lampung,130000.0
2026-02-02,Daging Sapi,Lampung,129742.86
2026-02-09,Daging Sapi,Lampung,129700.0
2022-12-26,Daging Sapi,Maluku,132500.0
2023-01-02,Daging Sapi,Maluku,132500.0
2023-01-09,Daging Sapi,Maluku,132500.0
2023-01-16,Daging Sapi,Maluku,133928.57
2023-01-23,Daging Sapi,Maluku,135000.0
2023-01-30,Daging Sapi,Maluku,135000.0
2023-02-06,Daging Sapi,Maluku,135000.0
2023-02-13,Daging Sapi,Maluku,135000.0
2023-02-20,Daging Sapi,Maluku,135000.0
2023-02-27,Daging Sapi,Maluku,135000.0
2023-03-06,Daging Sapi,Maluku,135000.0
2023-03-13,Daging Sapi,Maluku,135000.0
2023-03-20,Daging Sapi,Maluku,135000.0
2023-03-27,Daging Sapi,Maluku,135000.0
2023-04-03,Daging Sapi,Maluku,135000.0
2023-04-10,Daging Sapi,Maluku,135000.0
2023-04-17,Daging Sapi,Maluku,135000.0
2023-04-24,Daging Sapi,Maluku,135000.0
2023-05-01,Daging Sapi,Maluku,135000.0
2023-05-08,Daging Sapi,Maluku,135000.0
2023-05-15,Daging Sapi,Maluku,135000.0
2023-05-22,Daging Sapi,Maluku,135000.0
2023-05-29,Daging Sapi,Maluku,135000.0
2023-06-05,Daging Sapi,Maluku,138000.0
2023-06-12,Daging Sapi,Maluku,135000.0
2023-06-19,Daging Sapi,Maluku,135000.0
2023-06-26,Daging Sapi,Maluku,135000.0
2023-07-03,Daging Sapi,Maluku,135000.0
2023-07-10,Daging Sapi,Maluku,135000.0
2023-07-17,Daging Sapi,Maluku,135000.0
2023-07-24,Daging Sapi,Maluku,135000.0
2023-07-31,Daging Sapi,Maluku,135000.0
2023-08-07,Daging Sapi,Maluku,133214.29
2023-08-14,Daging Sapi,Maluku,132500.0
2023-08-21,Daging Sapi,Maluku,132500.0
2023-08-28,Daging Sapi,Maluku,132500.0
2023-09-04,Daging Sapi,Maluku,132500.0
2023-09-11,Daging Sapi,Maluku,132500.0
2023-09-18,Daging Sapi,Maluku,134500.0
2023-09-25,Daging Sapi,Maluku,135000.0
2023-10-02,Daging Sapi,Maluku,135000.0
2023-10-09,Daging Sapi,Maluku,135000.0
2023-10-16,Daging Sapi,Maluku,136785.71
2023-10-23,Daging Sapi,Maluku,133750.0
2023-10-30,Daging Sapi,Maluku,131250.0
2023-11-06,Daging Sapi,Maluku,131250.0
2023-11-13,Daging Sapi,Maluku,131250.0
2023-11-20,Daging Sapi,Maluku,131250.0
2023-11-27,Daging Sapi,Maluku,131250.0
2023-12-04,Daging Sapi,Maluku,131250.0
2023-12-11,Daging Sapi,Maluku,131250.0
2023-12-18,Daging Sapi,Maluku,131250.0
2023-12-25,Daging Sapi,Maluku,133250.0
2024-01-01,Daging Sapi,Maluku,133750.0
2024-01-08,Daging Sapi,Maluku,132678.57
2024-01-15,Daging Sapi,Maluku,133750.0
2024-01-22,Daging Sapi,Maluku,133750.0
2024-01-29,Daging Sapi,Maluku,133750.0
2024-02-05,Daging Sapi,Maluku,133750.0
2024-02-12,Daging Sapi,Maluku,133750.0
2024-02-19,Daging Sapi,Maluku,133125.0
2024-02-26,Daging Sapi,Maluku,133750.0
2024-03-04,Daging Sapi,Maluku,133214.29
2024-03-11,Daging Sapi,Maluku,132857.14
2024-03-18,Daging Sapi,Maluku,132500.0
2024-03-25,Daging Sapi,Maluku,133450.0
2024-04-01,Daging Sapi,Maluku,133392.86
2024-04-08,Daging Sapi,Maluku,133750.0
2024-04-15,Daging Sapi,Maluku,136750.0
2024-04-22,Daging Sapi,Maluku,138333.33
2024-04-29,Daging Sapi,Maluku,137500.0
2024-05-06,Daging Sapi,Maluku,137500.0
2024-05-13,Daging Sapi,Maluku,137500.0
2024-05-20,Daging Sapi,Maluku,137500.0
2024-05-27,Daging Sapi,Maluku,137500.0
2024-06-03,Daging Sapi,Maluku,137500.0
2024-06-10,Daging Sapi,Maluku,137500.0
2024-06-17,Daging Sapi,Maluku,137500.0
2024-06-24,Daging Sapi,Maluku,137500.0
2024-07-01,Daging Sapi,Maluku,137500.0
2024-07-08,Daging Sapi,Maluku,137500.0
2024-07-15,Daging Sapi,Maluku,137500.0
2024-07-22,Daging Sapi,Maluku,137500.0
2024-07-29,Daging Sapi,Maluku,138750.0
2024-08-05,Daging Sapi,Maluku,138750.0
2024-08-12,Daging Sapi,Maluku,138235.71
2024-08-19,Daging Sapi,Maluku,138150.0
2024-08-26,Daging Sapi,Maluku,138150.0
2024-09-02,Daging Sapi,Maluku,138150.0
2024-09-09,Daging Sapi,Maluku,138750.0
2024-09-16,Daging Sapi,Maluku,136250.0
2024-09-23,Daging Sapi,Maluku,138950.0
2024-09-30,Daging Sapi,Maluku,138585.71
2024-10-07,Daging Sapi,Maluku,138492.86
2024-10-14,Daging Sapi,Maluku,138150.0
2024-10-21,Daging Sapi,Maluku,138150.0
2024-10-28,Daging Sapi,Maluku,138578.57
2024-11-04,Daging Sapi,Maluku,138578.57
2024-11-11,Daging Sapi,Maluku,138321.43
2024-11-18,Daging Sapi,Maluku,138150.0
2024-11-25,Daging Sapi,Maluku,136050.0
2024-12-02,Daging Sapi,Maluku,137335.71
2024-12-09,Daging Sapi,Maluku,138150.0
2024-12-16,Daging Sapi,Maluku,138150.0
2024-12-23,Daging Sapi,Maluku,138664.29
2024-12-30,Daging Sapi,Maluku,141528.57
2025-01-06,Daging Sapi,Maluku,139200.0
2025-01-13,Daging Sapi,Maluku,139750.0
2025-01-20,Daging Sapi,Maluku,140000.0
2025-01-27,Daging Sapi,Maluku,140000.0
2025-02-03,Daging Sapi,Maluku,138214.29
2025-02-10,Daging Sapi,Maluku,139000.0
2025-02-17,Daging Sapi,Maluku,137857.14
2025-02-24,Daging Sapi,Maluku,138314.29
2025-03-03,Daging Sapi,Maluku,138750.0
2025-03-10,Daging Sapi,Maluku,139166.67
2025-03-17,Daging Sapi,Maluku,137500.0
2025-03-24,Daging Sapi,Maluku,140208.33
2025-03-31,Daging Sapi,Maluku,141250.0
2025-04-07,Daging Sapi,Maluku,138392.86
2025-04-14,Daging Sapi,Maluku,136458.33
2025-04-21,Daging Sapi,Maluku,136250.0
2025-04-28,Daging Sapi,Maluku,136250.0
2025-05-05,Daging Sapi,Maluku,136964.29
2025-05-12,Daging Sapi,Maluku,136130.0
2025-05-19,Daging Sapi,Maluku,136250.0
2025-05-26,Daging Sapi,Maluku,136250.0
2025-06-02,Daging Sapi,Maluku,136250.0
2025-06-09,Daging Sapi,Maluku,137321.43
2025-06-16,Daging Sapi,Maluku,137500.0
2025-06-23,Daging Sapi,Maluku,136428.57
2025-06-30,Daging Sapi,Maluku,136607.14
2025-07-07,Daging Sapi,Maluku,136250.0
2025-07-14,Daging Sapi,Maluku,136250.0
2025-07-21,Daging Sapi,Maluku,136250.0
2025-07-28,Daging Sapi,Maluku,136250.0
2025-08-04,Daging Sapi,Maluku,136250.0
2025-08-11,Daging Sapi,Maluku,137321.43
2025-08-18,Daging Sapi,Maluku,137500.0
2025-08-25,Daging Sapi,Maluku,137500.0
2025-09-01,Daging Sapi,Maluku,137500.0
2025-09-08,Daging Sapi,Maluku,137500.0
2025-09-15,Daging Sapi,Maluku,137500.0
2025-09-22,Daging Sapi,Maluku,137500.0
2025-09-29,Daging Sapi,Maluku,137157.14
2025-10-06,Daging Sapi,Maluku,136900.0
2025-10-13,Daging Sapi,Maluku,136900.0
2025-10-20,Daging Sapi,Maluku,136900.0
2025-10-27,Daging Sapi,Maluku,136900.0
2025-11-03,Daging Sapi,Maluku,137792.86
2025-11-10,Daging Sapi,Maluku,138150.0
2025-11-17,Daging Sapi,Maluku,138685.71
2025-11-24,Daging Sapi,Maluku,141250.0
2025-12-01,Daging Sapi,Maluku,141250.0
2025-12-08,Daging Sapi,Maluku,141250.0
2025-12-15,Daging Sapi,Maluku,141250.0
2025-12-22,Daging Sapi,Maluku,140714.29
2025-12-29,Daging Sapi,Maluku,142957.14
2026-01-05,Daging Sapi,Maluku,145000.0
2026-01-12,Daging Sapi,Maluku,145000.0
2026-01-19,Daging Sapi,Maluku,145000.0
2026-01-26,Daging Sapi,Maluku,145000.0
2026-02-02,Daging Sapi,Maluku,145000.0
2026-02-09,Daging Sapi,Maluku,145000.0
2022-12-26,Daging Sapi,Maluku Utara,137500.0
2023-01-02,Daging Sapi,Maluku Utara,137500.0
2023-01-09,Daging Sapi,Maluku Utara,137500.0
2023-01-16,Daging Sapi,Maluku Utara,137500.0
2023-01-23,Daging Sapi,Maluku Utara,137500.0
2023-01-30,Daging Sapi,Maluku Utara,137500.0
2023-02-06,Daging Sapi,Maluku Utara,137500.0
2023-02-13,Daging Sapi,Maluku Utara,137500.0
2023-02-20,Daging Sapi,Maluku Utara,137500.0
2023-02-27,Daging Sapi,Maluku Utara,137500.0
2023-03-06,Daging Sapi,Maluku Utara,137500.0
2023-03-13,Daging Sapi,Maluku Utara,137500.0
2023-03-20,Daging Sapi,Maluku Utara,137500.0
2023-03-27,Daging Sapi,Maluku Utara,139642.86
2023-04-03,Daging Sapi,Maluku Utara,140000.0
2023-04-10,Daging Sapi,Maluku Utara,140000.0
2023-04-17,Daging Sapi,Maluku Utara,143750.0
2023-04-24,Daging Sapi,Maluku Utara,143750.0
2023-05-01,Daging Sapi,Maluku Utara,142500.0
2023-05-08,Daging Sapi,Maluku Utara,141071.43
2023-05-15,Daging Sapi,Maluku Utara,140000.0
2023-05-22,Daging Sapi,Maluku Utara,140000.0
2023-05-29,Daging Sapi,Maluku Utara,140000.0
2023-06-05,Daging Sapi,Maluku Utara,140000.0
2023-06-12,Daging Sapi,Maluku Utara,140000.0
2023-06-19,Daging Sapi,Maluku Utara,140000.0
2023-06-26,Daging Sapi,Maluku Utara,140000.0
2023-07-03,Daging Sapi,Maluku Utara,140000.0
2023-07-10,Daging Sapi,Maluku Utara,140000.0
2023-07-17,Daging Sapi,Maluku Utara,140000.0
2023-07-24,Daging Sapi,Maluku Utara,140000.0
2023-07-31,Daging Sapi,Maluku Utara,140000.0
2023-08-07,Daging Sapi,Maluku Utara,140000.0
2023-08-14,Daging Sapi,Maluku Utara,140000.0
2023-08-21,Daging Sapi,Maluku Utara,138571.43
2023-08-28,Daging Sapi,Maluku Utara,140000.0
2023-09-04,Daging Sapi,Maluku Utara,140000.0
2023-09-11,Daging Sapi,Maluku Utara,140000.0
2023-09-18,Daging Sapi,Maluku Utara,140000.0
2023-09-25,Daging Sapi,Maluku Utara,140000.0
2023-10-02,Daging Sapi,Maluku Utara,140000.0
2023-10-09,Daging Sapi,Maluku Utara,140000.0
2023-10-16,Daging Sapi,Maluku Utara,140000.0
2023-10-23,Daging Sapi,Maluku Utara,140000.0
2023-10-30,Daging Sapi,Maluku Utara,140000.0
2023-11-06,Daging Sapi,Maluku Utara,140000.0
2023-11-13,Daging Sapi,Maluku Utara,140000.0
2023-11-20,Daging Sapi,Maluku Utara,140000.0
2023-11-27,Daging Sapi,Maluku Utara,140000.0
2023-12-04,Daging Sapi,Maluku Utara,140000.0
2023-12-11,Daging Sapi,Maluku Utara,140000.0
2023-12-18,Daging Sapi,Maluku Utara,140000.0
2023-12-25,Daging Sapi,Maluku Utara,140000.0
2024-01-01,Daging Sapi,Maluku Utara,138333.33
2024-01-08,Daging Sapi,Maluku Utara,137500.0
2024-01-15,Daging Sapi,Maluku Utara,137500.0
2024-01-22,Daging Sapi,Maluku Utara,137500.0
2024-01-29,Daging Sapi,Maluku Utara,137500.0
2024-02-05,Daging Sapi,Maluku Utara,137500.0
2024-02-12,Daging Sapi,Maluku Utara,137500.0
2024-02-19,Daging Sapi,Maluku Utara,137500.0
2024-02-26,Daging Sapi,Maluku Utara,137500.0
2024-03-04,Daging Sapi,Maluku Utara,137500.0
2024-03-11,Daging Sapi,Maluku Utara,137500.0
2024-03-18,Daging Sapi,Maluku Utara,137500.0
2024-03-25,Daging Sapi,Maluku Utara,137500.0
2024-04-01,Daging Sapi,Maluku Utara,137500.0
2024-04-08,Daging Sapi,Maluku Utara,137500.0
2024-04-15,Daging Sapi,Maluku Utara,137500.0
2024-04-22,Daging Sapi,Maluku Utara,137500.0
2024-04-29,Daging Sapi,Maluku Utara,137500.0
2024-05-06,Daging Sapi,Maluku Utara,137857.14
2024-05-13,Daging Sapi,Maluku Utara,137500.0
2024-05-20,Daging Sapi,Maluku Utara,138000.0
2024-05-27,Daging Sapi,Maluku Utara,137500.0
2024-06-03,Daging Sapi,Maluku Utara,137500.0
2024-06-10,Daging Sapi,Maluku Utara,137500.0
2024-06-17,Daging Sapi,Maluku Utara,137500.0
2024-06-24,Daging Sapi,Maluku Utara,137500.0
2024-07-01,Daging Sapi,Maluku Utara,137500.0
2024-07-08,Daging Sapi,Maluku Utara,137142.86
2024-07-15,Daging Sapi,Maluku Utara,137500.0
2024-07-22,Daging Sapi,Maluku Utara,137500.0
2024-07-29,Daging Sapi,Maluku Utara,137500.0
2024-08-05,Daging Sapi,Maluku Utara,137500.0
2024-08-12,Daging Sapi,Maluku Utara,137500.0
2024-08-19,Daging Sapi,Maluku Utara,137500.0
2024-08-26,Daging Sapi,Maluku Utara,137500.0
2024-09-02,Daging Sapi,Maluku Utara,137500.0
2024-09-09,Daging Sapi,Maluku Utara,137500.0
2024-09-16,Daging Sapi,Maluku Utara,137500.0
2024-09-23,Daging Sapi,Maluku Utara,137500.0
2024-09-30,Daging Sapi,Maluku Utara,137500.0
2024-10-07,Daging Sapi,Maluku Utara,137500.0
2024-10-14,Daging Sapi,Maluku Utara,136428.57
2024-10-21,Daging Sapi,Maluku Utara,137500.0
2024-10-28,Daging Sapi,Maluku Utara,137500.0
2024-11-04,Daging Sapi,Maluku Utara,137500.0
2024-11-11,Daging Sapi,Maluku Utara,137500.0
2024-11-18,Daging Sapi,Maluku Utara,137500.0
2024-11-25,Daging Sapi,Maluku Utara,137500.0
2024-12-02,Daging Sapi,Maluku Utara,137500.0
2024-12-09,Daging Sapi,Maluku Utara,137500.0
2024-12-16,Daging Sapi,Maluku Utara,137500.0
2024-12-23,Daging Sapi,Maluku Utara,140500.0
2024-12-30,Daging Sapi,Maluku Utara,143750.0
2025-01-06,Daging Sapi,Maluku Utara,143750.0
2025-01-13,Daging Sapi,Maluku Utara,140500.0
2025-01-20,Daging Sapi,Maluku Utara,140000.0
2025-01-27,Daging Sapi,Maluku Utara,140000.0
2025-02-03,Daging Sapi,Maluku Utara,140000.0
2025-02-10,Daging Sapi,Maluku Utara,140000.0
2025-02-17,Daging Sapi,Maluku Utara,140000.0
2025-02-24,Daging Sapi,Maluku Utara,140000.0
